Date,Open,High,Low,Close,Adj Close,Volume
2020-10-16,404.45001220703125,407.29998779296875,398.3500061035156,401.6499938964844,401.6499938964844,23347926
2020-10-19,403.54998779296875,404.6499938964844,394.0,397.70001220703125,397.70001220703125,16919802
2020-10-20,397.70001220703125,413.20001220703125,396.95001220703125,405.0,405.0,25908801
2020-10-21,405.70001220703125,420.20001220703125,403.54998779296875,419.0,419.0,23488208
2020-10-22,419.0,432.3500061035156,418.0,430.6499938964844,430.6499938964844,26516700
2020-10-23,434.8999938964844,437.6000061035156,427.29998779296875,434.3999938964844,434.3999938964844,18171109
2020-10-26,434.3500061035156,439.45001220703125,428.0,434.04998779296875,434.04998779296875,11736641
2020-10-27,434.04998779296875,438.8999938964844,427.5,433.3500061035156,433.3500061035156,12781163
2020-10-28,446.0,488.0,442.0,451.8500061035156,451.8500061035156,123585414
2020-10-29,447.70001220703125,457.1000061035156,445.0,450.79998779296875,450.79998779296875,25066713
2020-10-30,454.8999938964844,454.8999938964844,430.5,433.75,433.75,23051143
2020-11-02,435.0,460.0,435.0,457.3999938964844,457.3999938964844,28174600
2020-11-03,458.0,460.70001220703125,447.45001220703125,454.6000061035156,454.6000061035156,16036760
2020-11-04,453.0,455.54998779296875,447.1499938964844,453.04998779296875,453.04998779296875,10003680
2020-11-05,457.0,461.8999938964844,452.6000061035156,457.29998779296875,457.29998779296875,9234395
2020-11-06,457.0,460.3500061035156,448.75,449.8999938964844,449.8999938964844,11970462
2020-11-09,456.29998779296875,474.75,452.54998779296875,471.79998779296875,471.79998779296875,24493687
2020-11-10,474.0,474.1499938964844,465.0,466.3999938964844,466.3999938964844,9620279
2020-11-11,467.95001220703125,481.3500061035156,464.04998779296875,478.6000061035156,478.6000061035156,15737416
2020-11-12,476.8500061035156,483.20001220703125,475.04998779296875,479.8500061035156,479.8500061035156,14512799
2020-11-13,477.0,478.0,470.0,475.75,475.75,8272841
2020-11-17,490.8999938964844,494.95001220703125,481.25,484.54998779296875,484.54998779296875,18699305
2020-11-18,483.95001220703125,485.0,471.1000061035156,478.3999938964844,478.3999938964844,10311000
2020-11-19,476.0,481.45001220703125,467.0,468.54998779296875,468.54998779296875,11329235
2020-11-20,470.5,485.95001220703125,465.3500061035156,483.70001220703125,483.70001220703125,11867647
2020-11-23,486.75,486.75,475.1000061035156,477.25,477.25,10005675
2020-11-24,478.3999938964844,481.25,471.20001220703125,474.25,474.25,9173967
2020-11-25,476.5,477.8999938964844,458.6499938964844,464.1000061035156,464.1000061035156,14229948
2020-11-26,468.70001220703125,469.6499938964844,460.1000061035156,468.3999938964844,468.3999938964844,11322533
2020-11-27,468.29998779296875,472.6499938964844,462.0,463.25,463.25,18151096
2020-12-01,467.75,482.5,460.5,479.45001220703125,479.45001220703125,18193356
2020-12-02,481.0,487.8999938964844,474.04998779296875,484.8999938964844,484.8999938964844,20562558
2020-12-03,487.1000061035156,489.1499938964844,474.0,479.8999938964844,479.8999938964844,19723853
2020-12-04,486.8500061035156,497.79998779296875,483.3999938964844,493.75,493.75,31039563
2020-12-07,498.0,510.5,494.6000061035156,508.95001220703125,508.95001220703125,22125752
2020-12-08,514.0,516.25,499.6499938964844,503.6000061035156,503.6000061035156,19298806
